name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"jest-diff","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:00.495Z","scotthovestadt (scott.hovestadt@gmail.com)",70084,"MIT",true,false,false,false,false,"@testing-library/jest-dom@4.2.4,jest-matcher-utils@24.9.0,jest-snapshot@24.9.0"
"jest-docblock","24.9.0","29.4.3","git+https://github.com/facebook/jest.git","2019-08-16T05:55:46.675Z","scotthovestadt (scott.hovestadt@gmail.com)",9458,"MIT",true,false,false,false,false,"jest-runner@24.9.0"
"jest-each","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:18.706Z","scotthovestadt (scott.hovestadt@gmail.com)",34950,"MIT",true,false,false,false,false,"jest-jasmine2@24.9.0"
"jest-environment-jsdom","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:23:13.315Z","scotthovestadt (scott.hovestadt@gmail.com)",7393,"MIT",true,false,false,false,false,"jest-config@24.9.0"
"jest-environment-jsdom-fourteen","1.0.1","1.0.1","git+https://github.com/ianschmitz/jest-environment-jsdom-fourteen.git","2019-11-29T18:48:21.068Z","ianschmitz (ianschmitz@gmail.com)",8740,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"jsdom","14.1.0","21.1.1","git+https://github.com/jsdom/jsdom.git","2019-04-21T04:29:38.992Z","domenic (d@domenic.me)",2068960,"MIT",true,false,false,false,false,"jest-environment-jsdom-fourteen@1.0.1"
"parse5","5.1.0","7.1.2","git://github.com/inikulin/parse5.git","2018-08-13T16:19:21.658Z","rreverser (me@rreverser.com)",330122,"MIT",true,false,false,false,false,"jsdom@14.1.0"
"ws","6.2.2","8.13.0","git+https://github.com/websockets/ws.git","2021-06-01T18:34:52.685Z","lpinca (luigipinca@gmail.com)",101735,"MIT",true,false,false,false,false,"jsdom@14.1.0,webpack-dev-server@3.11.0"
"jest-environment-node","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:23:34.756Z","scotthovestadt (scott.hovestadt@gmail.com)",5554,"MIT",true,false,false,false,false,"jest-config@24.9.0"
"jest-get-type","24.9.0","29.4.3","git+https://github.com/facebook/jest.git","2019-08-16T05:55:46.427Z","scotthovestadt (scott.hovestadt@gmail.com)",3826,"MIT",true,false,false,false,false,"expect@24.9.0,jest-config@24.9.0,jest-diff@24.9.0,jest-each@24.9.0,jest-leak-detector@24.9.0,jest-matcher-utils@24.9.0,jest-snapshot@24.9.0,jest-validate@24.9.0"
"jest-haste-map","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:18.665Z","scotthovestadt (scott.hovestadt@gmail.com)",140977,"MIT",true,false,false,false,false,"@jest/core@24.9.0,@jest/reporters@24.9.0,@jest/test-sequencer@24.9.0,@jest/transform@24.9.0,jest-runner@24.9.0,jest-runtime@24.9.0"
"fsevents","1.2.13","2.3.2","git+https://github.com/strongloop/fsevents.git","2020-05-05T21:06:30.384Z","pipobscure (pip@pipobscure.com)",25750,"MIT",true,false,true,true,false,"jest-haste-map@24.9.0,chokidar@2.1.8"
"jest-jasmine2","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:14:28.668Z","scotthovestadt (scott.hovestadt@gmail.com)",150319,"MIT",true,false,false,false,false,"jest-config@24.9.0,jest-runner@24.9.0"
"jest-leak-detector","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:00.638Z","scotthovestadt (scott.hovestadt@gmail.com)",5511,"MIT",true,false,false,false,false,"jest-runner@24.9.0"
"jest-matcher-utils","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:03.886Z","scotthovestadt (scott.hovestadt@gmail.com)",20441,"MIT",true,false,false,false,false,"@testing-library/jest-dom@4.2.4,expect@24.9.0,jest-jasmine2@24.9.0,jest-snapshot@24.9.0"
"jest-message-util","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:06.872Z","scotthovestadt (scott.hovestadt@gmail.com)",16032,"MIT",true,false,false,false,false,"@jest/core@24.9.0,@jest/fake-timers@24.9.0,expect@24.9.0,jest-jasmine2@24.9.0,jest-runner@24.9.0,jest-runtime@24.9.0,jest-snapshot@24.9.0"
"jest-mock","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:55:54.591Z","scotthovestadt (scott.hovestadt@gmail.com)",134077,"MIT",true,false,false,false,false,"@jest/environment@24.9.0,@jest/fake-timers@24.9.0,jest-environment-jsdom@24.9.0,jest-environment-jsdom-fourteen@1.0.1,jest-environment-node@24.9.0,jest-runtime@24.9.0"
"jest-pnp-resolver","1.2.3","1.2.3","https://github.com/arcanis/jest-pnp-resolver.git","2022-11-15T09:49:56.652Z","arcanis (nison.mael@gmail.com)",5676,"MIT",true,false,false,false,false,"jest-resolve@24.9.0"
"jest-regex-util","24.9.0","29.4.3","git+https://github.com/facebook/jest.git","2019-08-16T05:55:47.017Z","scotthovestadt (scott.hovestadt@gmail.com)",3508,"MIT",true,false,false,false,false,"@jest/core@24.9.0,@jest/transform@24.9.0,expect@24.9.0,jest-config@24.9.0,jest-resolve-dependencies@24.9.0,jest-runtime@24.9.0,jest-watch-typeahead@0.4.2"
"jest-resolve","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:55:54.906Z","scotthovestadt (scott.hovestadt@gmail.com)",33604,"MIT",true,false,false,true,false,"@jest/core@24.9.0,@jest/reporters@24.9.0,jest-config@24.9.0,jest-runner@24.9.0,jest-runtime@24.9.0,jest-snapshot@24.9.0,react-scripts@3.4.3,jest-pnp-resolver@1.2.3"
"jest-resolve-dependencies","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:15:53.867Z","scotthovestadt (scott.hovestadt@gmail.com)",7977,"MIT",true,false,false,false,false,"@jest/core@24.9.0"
"jest-runner","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:17:01.302Z","scotthovestadt (scott.hovestadt@gmail.com)",35202,"MIT",true,false,false,false,false,"@jest/core@24.9.0,@jest/test-sequencer@24.9.0"
"jest-runtime","24.9.0","29.5.0","https://github.com/facebook/jest.git","2019-08-16T06:17:24.538Z","scotthovestadt (scott.hovestadt@gmail.com)",56348,"MIT",true,false,false,false,false,"@jest/core@24.9.0,@jest/reporters@24.9.0,@jest/test-sequencer@24.9.0,jest-jasmine2@24.9.0,jest-runner@24.9.0"
"jest-serializer","24.9.0","28.0.0","git+https://github.com/facebook/jest.git","2019-08-16T05:55:46.480Z","scotthovestadt (scott.hovestadt@gmail.com)",9064,"MIT",true,false,false,false,false,"jest-haste-map@24.9.0"
"jest-snapshot","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:14.273Z","scotthovestadt (scott.hovestadt@gmail.com)",67865,"MIT",true,false,false,false,false,"@jest/core@24.9.0,jest-jasmine2@24.9.0,jest-resolve-dependencies@24.9.0,jest-runtime@24.9.0"
"jest-util","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:13.721Z","scotthovestadt (scott.hovestadt@gmail.com)",36683,"MIT",true,false,false,false,false,"@jest/core@24.9.0,@jest/reporters@24.9.0,@jest/transform@24.9.0,jest-cli@24.9.0,jest-config@24.9.0,jest-each@24.9.0,jest-environment-jsdom@24.9.0,jest-environment-jsdom-fourteen@1.0.1,jest-environment-node@24.9.0,jest-haste-map@24.9.0,jest-jasmine2@24.9.0,jest-runner@24.9.0,jest-runtime@24.9.0,jest-watcher@24.9.0"
"jest-validate","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:00.657Z","scotthovestadt (scott.hovestadt@gmail.com)",36918,"MIT",true,false,false,false,false,"@jest/core@24.9.0,jest-cli@24.9.0,jest-config@24.9.0,jest-runtime@24.9.0"
"jest-watch-typeahead","0.4.2","2.2.2","git+https://github.com/jest-community/jest-watch-typeahead.git","2019-11-10T01:00:55.238Z","simenb (sbekkhus91@gmail.com)",24182,"MIT",true,false,false,false,false,"react-scripts@3.4.3"
"slash","3.0.0","5.0.0","git+https://github.com/sindresorhus/slash.git","2019-04-28T04:26:00.409Z","sindresorhus (sindresorhus@gmail.com)",3507,"MIT",true,false,false,false,false,"jest-watch-typeahead@0.4.2"
"string-length","3.1.0","5.0.1","git+https://github.com/sindresorhus/string-length.git","2019-04-02T02:35:54.651Z","sindresorhus (sindresorhus@gmail.com)",3886,"MIT",true,false,false,false,false,"jest-watch-typeahead@0.4.2"
"jest-watcher","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:56:18.646Z","scotthovestadt (scott.hovestadt@gmail.com)",35041,"MIT",true,false,false,false,false,"@jest/core@24.9.0,jest-watch-typeahead@0.4.2"
"jest-worker","24.9.0","29.5.0","git+https://github.com/facebook/jest.git","2019-08-16T05:55:46.760Z","scotthovestadt (scott.hovestadt@gmail.com)",65847,"MIT",true,false,false,false,false,"@jest/reporters@24.9.0,jest-haste-map@24.9.0,jest-runner@24.9.0"
"jquery","3.6.4","3.6.4","git+https://github.com/jquery/jquery.git","2023-03-08T15:32:46.615Z","timmywil (4timmywil@gmail.com)",1332602,"MIT",true,false,false,true,false,"bootstrap@4.6.2"
"js-tokens","4.0.0","8.0.1","git+https://github.com/lydell/js-tokens.git","2018-01-28T11:58:58.170Z","lydell (simon.lydell@gmail.com)","-","MIT",true,false,false,true,false,"@babel/highlight@7.18.6"
"js-yaml","3.14.1","4.1.0","git+https://github.com/nodeca/js-yaml.git","2020-12-07T19:45:10.828Z","vitaly (vitaly@rcdesign.ru)",291327,"MIT",true,false,false,false,false,"cosmiconfig@5.2.1,eslint@6.8.0,svgo@1.3.2"
"jsbn","0.1.1","1.1.0","git+https://github.com/andyperlitch/jsbn.git","2017-02-12T08:03:16.073Z","andyperlitch (andyperlitch@gmail.com)","-","MIT",true,false,false,false,false,"ecc-jsbn@0.1.2,sshpk@1.17.0"
"jsdom","11.12.0","21.1.1","git+https://github.com/jsdom/jsdom.git","2018-07-27T04:56:41.476Z","domenic (d@domenic.me)",2049604,"MIT",true,false,false,false,false,"jest-environment-jsdom@24.9.0"
"acorn","5.7.4","8.8.2","git+https://github.com/acornjs/acorn.git","2020-03-09T23:25:56.153Z","marijn (marijnh@gmail.com)",2022352,"MIT",true,false,false,false,false,"jsdom@11.12.0"
"jsesc","2.5.2","3.0.2","git+https://github.com/mathiasbynens/jsesc.git","2018-11-08T21:50:41.326Z","mathias (mathias@qiwi.be)",31974,"MIT",true,false,false,false,false,"@babel/generator@7.21.3"
"json-parse-better-errors","1.0.2","1.0.2","git+https://github.com/zkat/json-parse-better-errors.git","2018-03-30T15:08:03.275Z","zkat (npm@zkat.tech)",6702,"MIT",true,false,false,true,false,"parse-json@4.0.0,webpack@4.42.0"
"json-parse-even-better-errors","2.3.1","3.0.0","git+https://github.com/npm/json-parse-even-better-errors.git","2020-09-02T16:37:58.371Z","isaacs (i@izs.me)",10426,"MIT",true,false,false,false,false,"parse-json@5.2.0"
"json-schema","0.4.0","0.4.0","git+ssh://git@github.com/kriszyp/json-schema.git","2021-11-09T02:04:08.632Z","kriszyp (kriszyp@gmail.com)",26079,"(AFL-2.1 OR BSD-3-Clause)",true,false,false,false,false,"jsprim@1.4.2"
"json-schema-traverse","0.4.1","1.0.0","git+https://github.com/epoberezkin/json-schema-traverse.git","2018-06-10T08:42:05.056Z","esp (e.poberezkin@me.com)",19564,"MIT",true,false,false,false,false,"ajv@6.12.6"
"json-stable-stringify","1.0.2","1.0.2","git://github.com/ljharb/json-stable-stringify.git","2022-11-08T17:21:21.117Z","ljharb (ljharb@gmail.com)",23776,"MIT",true,false,false,false,false,"workbox-webpack-plugin@4.3.1"
"json-stable-stringify-without-jsonify","1.0.1","1.0.1","git://github.com/samn/json-stable-stringify.git","2016-12-15T22:00:35.805Z","samn (samneubardt@gmail.com)","-","MIT",true,false,false,false,false,"eslint@6.8.0"
"json-stringify-safe","5.0.1","5.0.1","git://github.com/isaacs/json-stringify-safe.git","2015-05-19T01:42:09.719Z","isaacs (isaacs@npmjs.com)","-","ISC",true,false,false,false,false,"request@2.88.2"
"json3","3.3.3","3.3.3","git://github.com/bestiejs/json3.git","2019-05-27T23:11:42.941Z","kitcambridge (github@kitcambridge.be)",77099,"MIT",true,false,false,false,false,"sockjs-client@1.4.0"
"json5","2.2.3","2.2.3","git+https://github.com/json5/json5.git","2022-12-31T17:11:32.047Z","jordanbtucker (jordanbtucker@gmail.com)",235198,"MIT",true,false,false,false,false,"@babel/core@7.9.0"
"jsonfile","4.0.0","6.1.0","git+ssh://git@github.com/jprichardson/node-jsonfile.git","2017-09-12T19:21:59.050Z","ryanzim (opensrc@ryanzim.com)","-","MIT",true,false,false,false,false,"fs-extra@4.0.3"
"jsonify","0.0.1","0.0.1","git+https://github.com/ljharb/jsonify.git","2022-10-12T05:39:43.093Z","ljharb (ljharb@gmail.com)",19360,"Public Domain",true,false,false,false,false,"json-stable-stringify@1.0.2"
"jsprim","1.4.2","2.0.2","git://github.com/joyent/node-jsprim.git","2021-11-29T15:24:25.448Z","bahamat (bahamat@digitalelf.net)",31183,"MIT",true,false,false,false,false,"http-signature@1.2.0"
"jsx-ast-utils","3.3.3","3.3.3","git+https://github.com/jsx-eslint/jsx-ast-utils.git","2022-08-08T20:10:45.766Z","ljharb (ljharb@gmail.com)",229918,"MIT",true,false,false,true,false,"eslint-plugin-jsx-a11y@6.7.1,eslint-plugin-react@7.32.2"
"killable","1.0.1","1.0.1","git+https://github.com/marten-de-vries/killable.git","2018-09-07T13:24:07.048Z","commandoline (marten@marten-de-vries.nl)",2914,"ISC",true,false,false,false,false,"webpack-dev-server@3.11.0"
"kind-of","3.2.2","6.0.3","git+https://github.com/jonschlinkert/kind-of.git","2017-05-16T18:21:41.452Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"is-accessor-descriptor@0.1.6,is-data-descriptor@0.1.4,clone-deep@0.2.4,is-number@3.0.0,merge-deep@3.0.3,object-copy@0.1.0,snapdragon-util@3.0.1,to-object-path@0.3.0"
"kleur","3.0.3","4.1.5","git+https://github.com/lukeed/kleur.git","2019-04-07T22:02:01.149Z","lukeed (luke@lukeed.com)",9893,"MIT",true,false,false,false,false,"prompts@2.4.2"
"language-subtag-registry","0.3.22","0.3.22","git+https://github.com/mattcg/language-subtag-registry.git","2022-07-05T11:46:28.908Z","mcg (mattcg@gmail.com)",1534340,"CC0-1.0",true,false,false,true,false,"language-tags@1.0.5"
"language-tags","1.0.5","1.0.8","git://github.com/mattcg/language-tags.git","2016-01-12T00:56:16.365Z","mcg (m@m.cg)","-","MIT",true,false,false,true,false,"eslint-plugin-jsx-a11y@6.7.1"
"last-call-webpack-plugin","3.0.0","3.0.0","git+ssh://git@github.com/NMFR/last-call-webpack-plugin.git","2018-03-04T18:07:15.986Z","nmfr (nunomr@gmail.com)",11942,"MIT",true,false,false,false,false,"optimize-css-assets-webpack-plugin@5.0.3"
"lazy-cache","1.0.4","2.0.2","git+https://github.com/jonschlinkert/lazy-cache.git","2016-04-23T02:34:21.150Z","jonschlinkert (github@sellside.com)","-","MIT",true,false,false,false,false,"clone-deep@0.2.4"
"left-pad","1.3.0","1.3.0","git+ssh://git@github.com/stevemao/left-pad.git","2018-04-09T01:10:45.796Z","stevemao (maochenyan@gmail.com)",9752,"WTFPL",true,false,false,false,false,"jsdom@11.12.0"
"leven","3.1.0","4.0.0","git+https://github.com/sindresorhus/leven.git","2019-04-04T04:55:27.958Z","sindresorhus (sindresorhus@gmail.com)",5342,"MIT",true,false,false,false,false,"jest-validate@24.9.0,levenary@1.1.1"
"levenary","1.1.1","1.1.1","https://github.com/tanhauhau/levenary.git","2020-01-28T03:33:06.774Z","tanhauhau (lhtan93@gmail.com)",4896,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"levn","0.3.0","0.4.1","git://github.com/gkz/levn.git","2015-12-29T05:57:03.996Z","gkz (z@georgezahariev.com)","-","MIT",true,false,false,false,false,"eslint@6.8.0,optionator@0.8.3"
"lines-and-columns","1.2.4","2.0.3","git+https://github.com/eventualbuddha/lines-and-columns.git","2021-11-21T03:31:07.871Z","eventualbuddha (brian@donovans.cc)",5386,"MIT",true,false,false,false,false,"parse-json@5.2.0"
"load-json-file","4.0.0","7.0.1","git+https://github.com/sindresorhus/load-json-file.git","2017-11-04T07:57:09.197Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"read-pkg@3.0.0"
"loader-fs-cache","1.0.3","1.0.3","git+https://github.com/viankakrisna/loader-fs-cache.git","2020-03-21T19:42:48.719Z","viankakrisna (viankakrisna@gmail.com)",6716,"MIT",true,false,false,false,false,"eslint-loader@3.0.3"
"find-cache-dir","0.1.1","4.0.0","git+https://github.com/jamestalmage/find-cache-dir.git","2015-12-30T06:15:34.620Z","jamestalmage (james@talmage.io)","-","MIT",true,false,false,false,false,"loader-fs-cache@1.0.3"
"find-up","1.1.2","6.3.0","https://github.com/sindresorhus/find-up","2016-03-05T17:45:57.070Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"pkg-dir@1.0.0"
"path-exists","2.1.0","5.0.0","https://github.com/sindresorhus/path-exists","2015-11-14T13:55:22.456Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"find-up@1.1.2"
"pkg-dir","1.0.0","7.0.0","https://github.com/sindresorhus/pkg-dir","2015-09-01T07:59:42.497Z","sindresorhus (sindresorhus@gmail.com)","-","MIT",true,false,false,false,false,"find-cache-dir@0.1.1"
"loader-runner","2.4.0","4.3.0","git+https://github.com/webpack/loader-runner.git","2019-01-15T13:46:55.265Z","sokra (tobias.koppers@googlemail.com)",16285,"MIT",true,false,false,true,false,"webpack@4.42.0"
"loader-utils","1.4.2","3.2.1","git+https://github.com/webpack/loader-utils.git","2022-11-11T00:35:10.237Z","evilebottnawi (sheo13666q@gmail.com)",25854,"MIT",true,false,false,false,false,"babel-loader@8.1.0"
"locate-path","3.0.0","7.2.0","git+https://github.com/sindresorhus/locate-path.git","2018-06-17T20:59:26.704Z","sindresorhus (sindresorhus@gmail.com)",3869,"MIT",true,false,false,false,false,"find-up@3.0.0"
"lodash","4.17.21","4.17.21","git+https://github.com/lodash/lodash.git","2021-02-20T15:42:16.891Z","bnjmnt4n (benjamin@dev.ofcr.se)",1412415,"MIT",true,false,false,false,false,"@testing-library/jest-dom@4.2.4,@typescript-eslint/typescript-estree@2.34.0,async@2.6.4,@babel/core@7.9.0,eslint@6.8.0,eslint-plugin-flowtype@4.6.0,html-webpack-plugin@4.0.0-beta.11,http-proxy-middleware@0.19.1,inquirer@7.0.4,last-call-webpack-plugin@3.0.0,pretty-error@2.1.2,renderkid@2.0.7,request-promise-core@1.1.4,table@5.4.6,webpack-manifest-plugin@2.2.0"
"lodash._reinterpolate","3.0.0","3.0.0","https://github.com/lodash/lodash","2015-02-04T17:44:18.049Z","jdalton (john.david.dalton@gmail.com)","-","MIT",true,false,false,false,false,"lodash.template@4.5.0,lodash.templatesettings@4.2.0"
"lodash.debounce","4.0.8","4.0.8","git+https://github.com/lodash/lodash.git","2016-08-13T17:37:49.793Z","jdalton (john.david.dalton@gmail.com)","-","MIT",true,false,false,false,false,"@babel/helper-define-polyfill-provider@0.3.3"
"lodash.get","4.4.2","4.4.2","git+https://github.com/lodash/lodash.git","2016-08-13T17:39:26.852Z","jdalton (john.david.dalton@gmail.com)","-","MIT",true,false,false,false,false,"react-ace@9.5.0"
"lodash.isequal","4.5.0","4.5.0","git+https://github.com/lodash/lodash.git","2017-01-10T05:30:04.223Z","jdalton (john.david.dalton@gmail.com)","-","MIT",true,false,false,false,false,"react-ace@9.5.0"
"lodash.memoize","4.1.2","4.1.2","git+https://github.com/lodash/lodash.git","2016-08-13T17:42:08.922Z","jdalton (john.david.dalton@gmail.com)","-","MIT",true,false,false,false,false,"caniuse-api@3.0.0"
"lodash.sortby","4.7.0","4.7.0","git+https://github.com/lodash/lodash.git","2016-08-13T17:44:38.694Z","jdalton (john.david.dalton@gmail.com)","-","MIT",true,false,false,false,false,"whatwg-url@6.5.0"
"lodash.template","4.5.0","4.5.0","git+https://github.com/lodash/lodash.git","2019-07-10T05:08:24.821Z","jdalton (john.david.dalton@gmail.com)",50230,"MIT",true,false,false,false,false,"workbox-build@4.3.1"
"lodash.templatesettings","4.2.0","4.2.0","git+https://github.com/lodash/lodash.git","2019-07-10T05:09:05.017Z","jdalton (john.david.dalton@gmail.com)",12852,"MIT",true,false,false,false,false,"lodash.template@4.5.0"
